error,image_name,detectorType,descriptorType,matcherType,matcherTypeMetric,matcherTypeSelector,detect_time,desc_time,match_time,detect_keypoints_size,match_keypoints_size,match_removed_keypoints_size,bVis,bLimitKpts,maxKeypoints
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_NN,14,325,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_NN,13,325,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_NN,21,326,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,12,324,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,12,325,0,98,12,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,13,326,0,113,10,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,12,326,0,121,14,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,13,332,0,160,15,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,27,326,0,383,16,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,12,334,0,85,16,27,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,15,331,0,210,15,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,14,332,0,171,23,8,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_BF,DES_BINARY,SEL_KNN,19,326,0,281,21,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,13,332,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,13,331,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,12,326,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,13,328,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,13,326,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,34,326,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,12,325,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,14,328,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,14,332,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_NN,21,325,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,13,330,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,13,324,0,98,12,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,13,332,0,113,10,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,12,333,0,121,14,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,14,333,0,160,15,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,34,325,0,383,16,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,12,337,0,85,16,27,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,15,331,0,210,15,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,14,333,0,171,23,8,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_BF,DES_HOG,SEL_KNN,20,331,0,281,21,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,12,325,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,12,328,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,13,328,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,12,327,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,13,333,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,34,328,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,12,328,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,14,326,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,13,331,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_NN,21,329,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,13,333,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,12,325,0,98,11,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,12,324,0,113,9,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,12,324,0,121,10,8,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,14,328,0,160,11,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,27,324,0,383,16,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,12,324,0,85,14,29,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,15,325,0,210,12,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,15,333,0,171,21,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,19,326,0,281,17,9,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,12,330,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,12,327,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,12,325,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,12,325,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,13,325,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,33,324,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,12,329,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,14,324,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,14,330,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_NN,18,329,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,332,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,330,0,98,11,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,331,0,113,9,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,12,328,0,121,10,8,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,325,0,160,11,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,33,329,0,383,16,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,325,0,85,14,29,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,14,325,0,210,12,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,13,323,0,171,21,10,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRISK,MAT_FLANN,DES_HOG,SEL_KNN,18,323,0,281,17,9,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,13,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,17,0,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,12,0,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,12,0,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,12,0,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,26,0,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,13,0,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,17,0,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,14,0,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_NN,17,0,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,16,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,14,0,0,98,14,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,15,0,0,113,11,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,12,0,0,121,15,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,14,0,0,160,20,1,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,27,0,0,383,24,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,12,0,0,85,26,17,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,14,0,0,210,16,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,13,0,0,171,24,7,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_BF,DES_BINARY,SEL_KNN,18,0,0,281,23,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,11,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,18,0,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,16,0,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,12,0,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,12,0,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,26,0,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,11,0,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,14,0,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,13,0,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_NN,18,0,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,12,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,12,0,0,98,14,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,11,0,0,113,11,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,12,0,0,121,15,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,12,0,0,160,20,1,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,26,0,0,383,24,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,11,0,0,85,26,17,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,14,0,0,210,16,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,13,0,0,171,24,7,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_BF,DES_HOG,SEL_KNN,18,0,0,281,23,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,12,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,12,0,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,15,0,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,15,0,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,13,0,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,33,0,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,12,0,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,15,0,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,14,0,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_NN,18,0,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,16,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,21,0,0,98,12,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,24,0,0,113,12,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,24,0,0,121,14,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,20,0,0,160,17,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,34,1,0,383,17,9,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,20,1,0,85,16,27,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,21,1,0,210,12,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,19,1,0,171,20,11,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,31,1,0,281,21,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,23,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,19,0,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,26,0,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,19,0,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,18,0,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,32,1,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,16,0,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,17,0,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,14,0,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,18,0,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,12,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,12,0,0,98,12,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,12,0,0,113,12,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,12,0,0,121,14,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,13,0,0,160,17,4,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,26,0,0,383,17,9,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,12,0,0,85,16,27,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,14,0,0,210,12,6,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,13,0,0,171,20,11,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,19,0,0,281,21,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,15,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,11,0,0,98,17,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,12,1,0,113,14,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,13,1,0,121,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,13,1,0,160,21,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,26,1,0,383,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,11,1,0,85,43,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,14,1,0,210,18,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,13,1,0,171,31,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_NN,17,1,0,281,26,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_KNN,12,0,0,115,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_KNN,12,1,0,98,12,5,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_KNN,11,1,0,113,12,2,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_KNN,12,0,0,121,15,3,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,HARRIS,ORB,MAT_BF,DES_BINARY,SEL_KNN,12,0,0,160,18,3,0,0,50
